"ANO","PERIODO","CODIGO_COMPONENTE","CODIGO_TURMA","TOTAL","APROVADO","REPROVADO","DISPENSADO","TRANCADO","DESISTENCIA"
2021,2,"10252","02",4,3,1,0,0,0
2021,2,"10252","03",9,8,0,0,0,1
2021,2,"10252",LQ1,17,15,1,0,1,0
2021,2,"10300",SA1,28,17,6,0,3,2
2021,2,"10300",SA3,30,27,3,0,0,0
2021,2,"10300",SF1,37,8,26,0,1,2
2021,2,"10300",SZ3,32,19,10,0,1,2
2021,2,"10315",LQ1,24,10,10,0,0,4
2021,2,"10315",LQ3,5,3,2,0,0,0
2021,2,"10316",LQ1,28,19,7,0,2,0
2021,2,"10317",LQ1,8,4,0,0,0,4
2021,2,"10317",LQ3,17,13,3,0,0,1
2021,2,"10319",LQ1,15,10,1,0,2,2
2021,2,"10323",SP3,39,18,17,0,0,4
2021,2,"10323",SV1,30,24,6,0,0,0
2021,2,"10323",SV3,22,19,3,0,0,0
2021,2,"10339",SB3,36,19,4,0,0,13
2021,2,"10339",SB4,13,8,4,0,1,0
2021,2,"10341","01",5,3,1,0,0,1
2021,2,"10349","01",28,7,21,0,0,0
2021,2,"11001",EA1,3,2,1,0,0,0
2021,2,"11002",GS3,21,9,0,0,12,0
2021,2,"11003",EA3,8,6,1,0,0,1
2021,2,"11004",EA3,10,5,3,0,0,2
2021,2,"11100",GS3,33,19,13,0,1,0
2021,2,"11111",EA3,12,11,0,0,0,1
2021,2,"11113",EA3,13,12,0,0,0,1
2021,2,"11114",EA1,9,8,1,0,0,0
2021,2,"11118",GS1,27,18,5,0,1,3
2021,2,"11119",GS1,25,16,7,0,1,1
2021,2,"11120",GS1,31,27,3,0,1,0
2021,2,"11121",GS1,32,27,3,0,2,0
2021,2,"11122",GS3,34,30,2,0,2,0
2021,2,"11124",GS1,34,28,1,0,1,4
2021,2,"11125",GS3,17,13,2,0,1,1
2021,2,"11126",GS3,16,13,2,0,1,0
2021,2,"11128",GS1,25,25,0,0,0,0
2021,2,"11130",GS1,24,23,1,0,0,0
2021,2,"11131",GS1,25,20,5,0,0,0
2021,2,"11132",GS1,25,19,6,0,0,0
2021,2,"11133",GS1,27,24,2,0,0,1
2021,2,"11138",GS1,30,24,5,0,0,1
2021,2,"11140",EA1,6,6,0,0,0,0
2021,2,"11143",SA1,8,7,0,0,0,1
2021,2,"11143",SA3,24,22,1,0,0,1
2021,2,"11144",SA1,12,10,0,0,1,1
2021,2,"11144",SA3,9,8,1,0,0,0
2021,2,"11150",GS3,33,21,11,0,1,0
2021,2,"11151",GS3,19,17,2,0,0,0
2021,2,"11152",GS3,12,8,1,0,2,1
2021,2,"11153",GS1,25,21,2,0,0,2
2021,2,"11154",GS1,30,29,0,0,0,1
2021,2,"11155",GS3,22,19,1,0,2,0
2021,2,"11156",GS3,15,12,1,0,1,1
2021,2,"11157",GS3,8,5,1,0,1,1
2021,2,"11158",SV1,31,25,1,0,0,5
2021,2,"11158",SV3,15,14,0,0,0,1
2021,2,"11159",SV1,26,13,2,0,0,11
2021,2,"11159",SV3,14,6,4,0,1,3
2021,2,"11160",GS3,7,5,0,0,0,2
2021,2,"11161",SV1,22,16,2,0,0,4
2021,2,"11161",SV3,22,19,0,0,1,2
2021,2,"11162",GS3,17,11,4,0,1,1
2021,2,"11166",GS3,31,28,2,0,0,1
2021,2,"11201",SA1,14,10,0,0,2,2
2021,2,"11201",SA3,9,9,0,0,0,0
2021,2,"11202",EA3,14,6,8,0,0,0
2021,2,"11204",EA3,15,13,0,0,0,2
2021,2,"11206",SZ3,5,5,0,0,0,0
2021,2,"11208",AM1,9,5,2,0,0,2
2021,2,"11208",EA1,13,10,2,0,0,1
2021,2,"11210",SF1,7,7,0,0,0,0
2021,2,"11220",SP1,22,13,9,0,0,0
2021,2,"11221",EA3,19,17,1,0,0,1
2021,2,"11222",EA1,14,13,1,0,0,0
2021,2,"11222",SA1,11,10,0,0,0,1
2021,2,"11222",SA3,10,6,2,0,0,2
2021,2,"11234",SF1,19,14,3,0,1,1
2021,2,"11240",SA1,17,11,1,0,4,1
2021,2,"11240",SA3,22,19,2,0,0,1
2021,2,"11240",SF1,15,9,3,0,2,1
2021,2,"11240",SP1,22,20,1,0,0,1
2021,2,"11241",AM1,25,22,1,0,0,2
2021,2,"11241",EA3,10,10,0,0,0,0
2021,2,"11242",SZ3,27,24,1,0,0,2
2021,2,"11248",EA1,8,7,1,0,0,0
2021,2,"11252",EA1,19,16,2,0,0,1
2021,2,"11255",EA1,3,3,0,0,0,0
2021,2,"11256",EA3,16,15,0,0,1,0
2021,2,"11258",SA1,8,7,0,0,0,1
2021,2,"11258",SA3,9,5,3,0,0,1
2021,2,"11259",EA1,8,6,1,0,0,1
2021,2,"11261",SA1,10,9,1,0,0,0
2021,2,"11261",SA3,32,21,4,0,0,7
2021,2,"11263",SP1,26,19,6,0,0,1
2021,2,"11319","01",2,2,0,0,0,0
2021,2,"11323",EA1,15,9,3,0,0,3
2021,2,"11324",EA1,12,12,0,0,0,0
2021,2,"11325",EA3,15,12,1,0,0,2
2021,2,"11327",EA1,17,15,1,0,0,1
2021,2,"11328",EA3,3,3,0,0,0,0
2021,2,"11330",EA1,8,6,0,0,1,1
2021,2,"11330",SP3,23,20,2,0,0,1
2021,2,"11334",SA1,14,8,4,0,2,0
2021,2,"11334",SA3,22,21,1,0,0,0
2021,2,"11337",EA1,19,9,8,0,0,2
2021,2,"11342",SA1,22,20,0,0,1,1
2021,2,"11342",SA3,10,10,0,0,0,0
2021,2,"11352",SA1,7,5,1,0,0,1
2021,2,"11352",SA3,13,8,4,0,0,1
2021,2,"11411",EA1,12,6,5,0,0,1
2021,2,"11412",EA1,16,15,1,0,0,0
2021,2,"11413",EA3,17,14,0,0,1,2
2021,2,"11414",EA1,11,11,0,0,0,0
2021,2,"11418",EA1,12,4,5,0,1,2
2021,2,"11419",EA3,14,9,5,0,0,0
2021,2,"11420",EA3,30,20,3,0,5,2
2021,2,"11425",SA1,16,13,2,0,0,1
2021,2,"11425",SA3,7,6,0,0,0,1
2021,2,"11429",SZ3,3,2,0,0,0,1
2021,2,"11430",EA1,3,1,1,0,0,1
2021,2,"11440",SP1,20,19,1,0,0,0
2021,2,"11442",SP1,9,8,0,0,0,1
2021,2,"11454",SA1,17,9,5,0,0,3
2021,2,"11454",SA3,7,6,1,0,0,0
2021,2,"11458",SF1,23,16,6,0,0,1
2021,2,"11461",GS3,14,8,0,0,0,6
2021,2,"11466",SA3,19,9,7,0,1,2
2021,2,"11467",SA3,20,16,0,0,2,2
2021,2,"11470",SA1,3,1,0,0,0,2
2021,2,"11472",EA3,14,8,5,0,1,0
2021,2,"11473",EA3,9,8,1,0,0,0
2021,2,"11474",SA1,7,6,0,0,0,1
2021,2,"11476",AM1,28,17,11,0,0,0
2021,2,"11477",AM1,24,18,6,0,0,0
2021,2,"11478",AM1,25,20,5,0,0,0
2021,2,"11479",AM1,34,25,7,0,0,2
2021,2,"11480",AM1,32,24,5,0,1,2
2021,2,"11481",AM1,15,15,0,0,0,0
2021,2,"11482",AM1,11,9,1,0,0,1
2021,2,"11483",AM1,14,14,0,0,0,0
2021,2,"11484",AM1,9,7,1,0,0,1
2021,2,"11484",AM2,13,11,0,0,1,1
2021,2,"11485",AM1,28,27,0,0,0,1
2021,2,"11486",AM1,24,13,8,0,2,1
2021,2,"11487",AM1,18,16,1,0,1,0
2021,2,"11490",AM1,17,17,0,0,0,0
2021,2,"11491",AM1,14,11,1,0,0,2
2021,2,"11492",AM1,16,15,0,0,1,0
2021,2,"11493",AM1,13,11,1,0,0,1
2021,2,"11494",AM1,25,24,0,0,0,1
2021,2,"11495",AM1,2,2,0,0,0,0
2021,2,"11496",AM1,14,14,0,0,0,0
2021,2,"11500",AM1,11,11,0,0,0,0
2021,2,"11501",AM1,8,6,0,0,1,1
2021,2,"11501",AM2,12,12,0,0,0,0
2021,2,"11524",AM1,21,12,8,0,0,1
2021,2,"11550",GS1,5,2,1,0,0,2
2021,2,"11554","01",14,14,0,0,0,0
2021,2,"11555","01",15,14,0,0,0,1
2021,2,"11905",EA1,19,19,0,0,0,0
2021,2,"11908",EA3,19,18,1,0,0,0
2021,2,"11909",EA1,38,19,19,0,0,0
2021,2,"11910",EA3,34,13,13,0,3,5
2021,2,"11911",EA3,7,6,1,0,0,0
2021,2,"11912",EA3,17,15,1,0,1,0
2021,2,"11913",EA1,9,8,1,0,0,0
2021,2,"11914",EA3,18,17,0,0,1,0
2021,2,"11916","02",2,2,0,0,0,0
2021,2,"11917",EA1,1,1,0,0,0,0
2021,2,"12112",SV1,18,11,4,0,0,3
2021,2,"12112",SV3,12,12,0,0,0,0
2021,2,"12121","01",4,4,0,0,0,0
2021,2,"12125","01",42,33,6,0,1,2
2021,2,"12126",SZ3,35,25,8,0,2,0
2021,2,"12127",SZ1,23,18,2,0,0,3
2021,2,"12132",SA1,10,9,0,0,0,1
2021,2,"12132",SA3,12,10,1,0,0,1
2021,2,"12134",SZ1,25,20,4,0,0,1
2021,2,"12135",SZ3,11,9,1,0,0,1
2021,2,"12141","01",6,5,0,0,0,1
2021,2,"12142",SV1,9,8,1,0,0,0
2021,2,"12142",SV3,9,6,2,0,0,1
2021,2,"12143",SV1,26,23,0,0,1,2
2021,2,"12143",SV3,8,7,0,0,0,1
2021,2,"12144",SV1,22,21,1,0,0,0
2021,2,"12144",SV3,14,13,0,0,0,1
2021,2,"12145",SA1,13,10,2,0,0,1
2021,2,"12145",SA3,19,18,1,0,0,0
2021,2,"12147","01",5,5,0,0,0,0
2021,2,"12150",SZ3,22,17,1,0,1,3
2021,2,"12151","01",17,14,0,0,0,3
2021,2,"12152",SZ1,18,15,2,0,1,0
2021,2,"12153",SZ1,8,5,1,0,2,0
2021,2,"12154",SZ1,7,4,1,0,1,1
2021,2,"12212",SZ3,12,9,1,0,0,2
2021,2,"12223","01",5,5,0,0,0,0
2021,2,"12236",SV1,6,4,2,0,0,0
2021,2,"12236",SV3,12,7,3,0,1,1
2021,2,"12237",SZ3,15,14,1,0,0,0
2021,2,"12238",SZ1,28,10,14,0,1,3
2021,2,"12308","01",16,15,1,0,0,0
2021,2,"12309","01",17,13,2,0,1,1
2021,2,"12310",SA1,31,26,3,0,1,1
2021,2,"12310",SA3,13,12,0,0,0,1
2021,2,"12322",SV1,17,14,2,0,0,1
2021,2,"12322",SV3,10,10,0,0,0,0
2021,2,"12401",SZ1,20,17,1,0,1,1
2021,2,"12407",SZ1,18,17,0,0,0,1
2021,2,"12408","01",3,3,0,0,0,0
2021,2,"12428",SZ1,4,4,0,0,0,0
2021,2,"12513",SZ3,16,13,1,0,1,1
2021,2,"12514",SZ3,13,10,1,0,1,1
2021,2,"12515",SZ3,12,8,1,0,2,1
2021,2,"12516",SZ1,5,3,1,0,1,0
2021,2,"12631","01",6,4,0,0,0,2
2021,2,"12644","02",19,18,1,0,0,0
2021,2,"12652",SZ3,14,13,0,0,0,1
2021,2,"12654","02",16,15,1,0,0,0
2021,2,"12657",SZ3,9,7,1,0,0,1
2021,2,"12660",SZ1,23,16,4,0,1,2
2021,2,"12661",SZ1,14,13,1,0,0,0
2021,2,"13105",SA1,14,11,0,0,1,2
2021,2,"13105",SA3,13,12,0,0,0,1
2021,2,"13107",SF3,19,17,1,0,0,1
2021,2,"13115",SF3,33,21,10,0,0,2
2021,2,"13116",SF3,28,12,14,0,2,0
2021,2,"13117",SF1,12,8,4,0,0,0
2021,2,"13118",SF1,9,6,3,0,0,0
2021,2,"13119",SF1,14,9,4,0,1,0
2021,2,"13120",SF3,13,12,1,0,0,0
2021,2,"13121",SF3,17,14,3,0,0,0
2021,2,"13122",SF1,14,12,1,0,1,0
2021,2,"13123",SF1,19,12,5,0,1,1
2021,2,"13124",SF3,16,15,0,0,1,0
2021,2,"13125",SF3,16,15,0,0,0,1
2021,2,"13127",SF1,6,6,0,0,0,0
2021,2,"13128",SF3,15,12,0,0,0,3
2021,2,"13130",SF3,3,2,0,0,1,0
2021,2,"13131",SF3,4,3,0,0,0,1
2021,2,"13212",SF3,14,12,2,0,0,0
2021,2,"13213",SF1,18,12,4,0,0,2
2021,2,"13214",SF3,19,15,3,0,0,1
2021,2,"13215",SF3,15,11,3,0,0,1
2021,2,"13216",SF3,17,15,1,0,1,0
2021,2,"13217",SF1,18,18,0,0,0,0
2021,2,"13218",SF3,15,15,0,0,0,0
2021,2,"13219",SF1,13,13,0,0,0,0
2021,2,"13220",SF1,20,15,3,0,0,2
2021,2,"13224",SF1,4,2,1,0,0,1
2021,2,"13229",SF3,20,18,0,0,1,1
2021,2,"13301",SF1,18,13,4,0,1,0
2021,2,"13303",SF1,18,18,0,0,0,0
2021,2,"13304",SF1,19,16,3,0,0,0
2021,2,"13307",SF1,39,25,11,0,1,2
2021,2,"13308",SF3,11,11,0,0,0,0
2021,2,"13309",SF1,16,13,3,0,0,0
2021,2,"13313",SF1,7,7,0,0,0,0
2021,2,"13319",SF3,7,5,1,0,0,1
2021,2,"13321",SF3,10,9,0,0,1,0
2021,2,"13330",SF1,17,17,0,0,0,0
2021,2,"13331",SF3,19,15,1,0,2,1
2021,2,"13332",SF3,23,22,0,0,1,0
2021,2,"13333",SF3,6,5,0,0,0,1
2021,2,"13335",SF1,19,18,1,0,0,0
2021,2,"13337","02",24,17,7,0,0,0
2021,2,"13339",SF3,14,14,0,0,0,0
2021,2,"13340",SF3,15,15,0,0,0,0
2021,2,"13343",SF3,8,8,0,0,0,0
2021,2,"14019",GE3,7,1,3,0,1,2
2021,2,"14024",BC3,17,12,3,0,1,1
2021,2,"14024",GE3,4,2,2,0,0,0
2021,2,"14044",BC3,40,32,6,0,2,0
2021,2,"14048","02",22,8,12,0,2,0
2021,2,"14049","03",20,5,14,0,1,0
2021,2,"14049",LC1,3,3,0,0,0,0
2021,2,"14051",LC1,16,6,6,0,1,3
2021,2,"14054",BC3,18,7,6,0,2,3
2021,2,"14055",BC3,19,11,2,0,0,6
2021,2,"14058",BC3,28,16,8,0,0,4
2021,2,"14058",LC1,41,27,12,0,2,0
2021,2,"14059",BC3,19,14,5,0,0,0
2021,2,"14061",BC3,34,23,8,0,1,2
2021,2,"14063",BC3,28,17,9,0,1,1
2021,2,"14063",LC1,48,26,16,0,3,3
2021,2,"14064",BC3,26,4,13,0,8,1
2021,2,"14064",LC1,20,1,14,0,3,2
2021,2,"14065",BC3,37,22,10,0,5,0
2021,2,"14065",LC1,12,6,5,0,0,1
2021,2,"14073",BC3,10,4,2,0,2,2
2021,2,"14074",BC3,30,10,15,0,3,2
2021,2,"14074",LC1,32,11,19,0,1,1
2021,2,"14076",BC3,34,34,0,0,0,0
2021,2,"14080",BC3,20,18,0,0,0,2
2021,2,"14083",LC1,42,29,12,0,1,0
2021,2,"14084",LC1,39,14,23,0,0,2
2021,2,"14087",BC3,36,26,7,0,1,2
2021,2,"14088",BC3,24,21,2,0,1,0
2021,2,"14090",BC3,28,12,12,0,2,2
2021,2,"14099",BC3,7,2,2,0,0,3
2021,2,"14110","03",9,8,1,0,0,0
2021,2,"14111","02",9,9,0,0,0,0
2021,2,"14112",BC3,36,31,2,0,1,2
2021,2,"14112",LC1,13,10,2,0,0,1
2021,2,"14117",AM1,41,34,3,0,2,2
2021,2,"14117",BC3,37,24,11,0,2,0
2021,2,"14118",BC3,45,24,18,0,2,1
2021,2,"14119",BC3,34,26,4,0,2,2
2021,2,"14203",BC3,62,27,30,0,2,3
2021,2,"14203",LC1,52,30,17,0,2,3
2021,2,"14204",BC3,32,24,6,0,1,1
2021,2,"14204",LC1,42,23,15,0,3,1
2021,2,"14308","02",31,7,20,0,3,1
2021,2,"14318",BC3,25,21,2,0,1,1
2021,2,"14319",BC3,26,12,6,0,3,5
2021,2,"14324",LC1,16,11,1,0,0,4
2021,2,"14325",GE3,13,6,3,0,0,4
2021,2,"14340",SI1,46,28,13,0,4,1
2021,2,"14341",SI1,38,18,16,0,4,0
2021,2,"14342",SI1,43,16,20,0,5,2
2021,2,"14343",SI1,24,18,5,0,1,0
2021,2,"14344",SI1,46,32,11,0,1,2
2021,2,"14345",SI1,31,13,15,0,1,2
2021,2,"14346",SI1,30,12,11,0,1,6
2021,2,"14347",SI1,14,11,2,0,0,1
2021,2,"14348",SI1,18,16,0,0,1,1
2021,2,"14350",SI1,37,25,12,0,0,0
2021,2,"14351",SI1,38,16,17,0,4,1
2021,2,"14352",SI1,19,17,1,0,0,1
2021,2,"14353",SI1,12,8,3,0,1,0
2021,2,"14354",SI1,5,1,2,0,0,2
2021,2,"14355",SI1,14,7,5,0,0,2
2021,2,"14356",SI1,2,2,0,0,0,0
2021,2,"14357",SI1,10,4,1,0,0,5
2021,2,"14359",CE1,20,17,3,0,0,0
2021,2,"14360",CE1,14,11,2,0,1,0
2021,2,"14361",SI1,31,18,6,0,2,5
2021,2,"14378",SI1,31,13,14,0,2,2
2021,2,"14378",SI2,41,20,16,0,4,1
2021,2,"14379",SI1,48,17,23,0,4,4
2021,2,"14705",GE3,27,20,5,0,1,1
2021,2,"14708",SI1,45,24,18,0,2,1
2021,2,"14708",SI2,17,3,10,0,3,1
2021,2,"14709",SI1,46,34,9,0,3,0
2021,2,"14709",SI2,7,2,4,0,1,0
2021,2,"14711",BC3,8,3,2,0,2,1
2021,2,"14715",BC3,42,33,4,0,1,4
2021,2,"14716",BC3,12,2,5,0,2,3
2021,2,"14717",BC3,10,10,0,0,0,0
2021,2,"14718",LC1,16,12,3,0,0,1
2021,2,"14719",BC3,21,11,7,0,2,1
2021,2,"14722",BC3,8,4,3,0,1,0
2021,2,"14726",LC1,9,3,4,0,1,1
2021,2,"14729",CC1,18,13,4,0,1,0
2021,2,"14730",LC1,29,17,8,0,3,1
2021,2,"14731",AM1,17,12,4,0,0,1
2021,2,"14732",AM1,16,16,0,0,0,0
2021,2,"14733",SI1,44,34,7,0,3,0
2021,2,"14733",SI2,8,2,5,0,1,0
2021,2,"14734",SI1,50,38,6,0,2,4
2021,2,"14734",SI2,22,11,4,0,2,5
2021,2,"14735",SI1,51,25,19,0,3,4
2021,2,"14736",SI1,41,28,13,0,0,0
2021,2,"14736",SI2,13,4,6,0,3,0
2021,2,"14737",SI1,51,33,13,0,1,4
2021,2,"15101",LE1,22,17,4,0,0,1
2021,2,"15102",LE1,15,5,7,0,3,0
2021,2,"15103","03",5,5,0,0,0,0
2021,2,"15103","04",20,12,7,0,1,0
2021,2,"15104","02",18,17,0,0,1,0
2021,2,"15301",LE1,10,6,2,0,2,0
2021,2,"15302",LE1,25,17,6,0,2,0
2021,2,"15501",LE1,14,7,6,0,0,1
2021,2,"15502",LE1,19,17,2,0,0,0
2021,2,"15503",LE1,29,28,1,0,0,0
2021,2,"15504",LE1,30,29,1,0,0,0
2021,2,"15505",LE1,12,9,3,0,0,0
2021,2,"15507",LE1,22,20,0,0,1,1
2021,2,"15508",LE1,27,23,1,0,3,0
2021,2,"15509",LE1,19,14,5,0,0,0
2021,2,"15510",LE1,19,17,2,0,0,0
2021,2,"15511",LE1,26,21,2,0,3,0
2021,2,"15512",LE1,25,17,7,0,1,0
2021,2,"15513",LE1,26,25,0,0,1,0
2021,2,"15528",LE1,10,5,1,0,0,4
2021,2,"15529",LE1,8,4,2,0,1,1
2021,2,"15530",LE1,12,8,1,0,0,3
2021,2,"16010","01",40,27,3,0,1,9
2021,2,"16015",LQ1,20,9,8,0,0,3
2021,2,"16015",LQ2,27,5,21,0,1,0
2021,2,"16016",LQ1,41,21,18,0,0,2
2021,2,"16018","04",29,18,10,0,1,0
2021,2,"16018",LQ1,30,11,13,0,2,4
2021,2,"16019","02",11,10,1,0,0,0
2021,2,"16019","03",19,18,1,0,0,0
2021,2,"16033","01",12,9,3,0,0,0
2021,2,"16033","02",3,3,0,0,0,0
2021,2,"17001",SR1,34,24,1,0,4,5
2021,2,"17017",HT1,42,36,6,0,0,0
2021,2,"17018",HT1,36,32,2,0,2,0
2021,2,"17019",HT1,26,23,3,0,0,0
2021,2,"17020",HT1,17,17,0,0,0,0
2021,2,"17028",HT1,40,34,2,0,3,1
2021,2,"17029",HT1,35,26,6,0,1,2
2021,2,"20000",CE1,45,40,4,0,1,0
2021,2,"20002",CE1,31,9,21,0,0,1
2021,2,"20003",CE1,17,14,2,0,0,1
2021,2,"28000",CE1,10,5,1,0,0,4
2021,2,"28000",TU1,27,17,5,0,0,5
2021,2,"28001",TU1,29,22,3,0,0,4
2021,2,"28002",CE1,27,16,8,0,0,3
2021,2,"28003",LC1,47,28,16,0,1,2
2021,2,"28004",LC1,54,28,24,0,1,1
2021,2,"28005",LC1,43,30,9,0,1,3
2021,2,"28006",LC1,52,22,25,0,2,3
2021,2,"28007",LC1,65,40,19,0,3,3
2021,2,"28008",LC1,24,19,3,0,1,1
2021,2,"28009",LC1,8,7,1,0,0,0
2021,2,"28010",LC1,22,17,3,0,1,1
2021,2,"28011",LC1,9,8,0,0,1,0
2021,2,"28013",LC1,29,24,3,0,0,2
2021,2,"28014",LC1,17,12,3,0,1,1
2021,2,"28019",AM1,49,45,0,0,0,4
2021,2,ADM16301,"01",12,10,2,0,0,0
2021,2,ADM16301,"02",5,4,1,0,0,0
2021,2,ADM21101,"01",27,19,6,0,0,2
2021,2,ADM21101,"02",30,17,13,0,0,0
2021,2,ADM21102,"01",28,19,7,0,0,2
2021,2,ADM21102,"02",32,21,11,0,0,0
2021,2,ADM21103,"01",28,19,7,0,0,2
2021,2,ADM21103,"02",30,17,13,0,0,0
2021,2,ADM21104,"01",29,17,9,0,1,2
2021,2,ADM21104,"02",30,15,15,0,0,0
2021,2,ADM21105,"01",29,18,9,0,0,2
2021,2,ADM21105,"02",30,16,14,0,0,0
2021,2,ADM21106,"01",28,17,8,0,1,2
2021,2,ADM21106,"02",31,18,13,0,0,0
2021,2,ADM21107,"01",30,19,9,0,0,2
2021,2,ADM21107,"02",31,19,12,0,0,0
2021,2,ADM21201,"01",25,19,3,1,2,0
2021,2,ADM21201,"02",21,11,7,0,3,0
2021,2,ADM21202,"01",25,19,4,0,2,0
2021,2,ADM21202,"02",20,10,7,0,3,0
2021,2,ADM21203,"01",28,21,5,0,2,0
2021,2,ADM21203,"02",19,10,6,0,3,0
2021,2,ADM21204,"01",26,19,5,0,2,0
2021,2,ADM21204,"02",23,10,10,0,3,0
2021,2,ADM21205,"01",25,19,4,0,2,0
2021,2,ADM21205,"02",19,10,6,0,3,0
2021,2,ADM21206,"01",26,18,6,0,2,0
2021,2,ADM21206,"02",21,12,6,0,3,0
2021,2,ADMP0003,APB,10,9,1,0,0,0
2021,2,ADMP0005,APB,10,9,1,0,0,0
2021,2,ADMP0011,APB,10,10,0,0,0,0
2021,2,ADMP0012,APB,10,9,1,0,0,0
2021,2,ADMT5001,AD1,34,33,1,0,0,0
2021,2,ADMT5001,SI1,34,29,5,0,0,0
2021,2,ADMT5002,AD1,31,22,3,0,4,2
2021,2,ADMT5002,ER1,5,5,0,0,0,0
2021,2,ADMT5003,AD1,69,52,14,0,3,0
2021,2,ADMT5005,ER1,32,19,9,0,3,1
2021,2,ADMT5006,AD1,40,33,6,0,1,0
2021,2,ADMT5007,SI1,34,29,3,0,2,0
2021,2,ADMT5008,SP3,9,8,1,0,0,0
2021,2,ADMT5009,AD1,8,7,1,0,0,0
2021,2,ADMT5010,AD1,28,21,4,0,3,0
2021,2,ADMT5011,AD1,18,14,2,0,2,0
2021,2,ADMT5011,ER1,29,23,4,0,2,0
2021,2,ADMT5012,AD1,19,14,2,0,3,0
2021,2,ADMT5013,AD1,24,9,11,0,4,0
2021,2,ADMT5014,AD1,25,20,2,0,2,1
2021,2,ADMT5015,AD1,10,9,1,0,0,0
2021,2,ADMT5016,AD1,6,4,1,0,0,1
2021,2,ADMT5017,AD1,9,8,1,0,0,0
2021,2,ADMT5018,AD1,41,19,9,0,11,2
2021,2,ADMT5019,AD1,22,20,1,0,1,0
2021,2,ADMT5020,AD1,22,12,2,0,1,7
2021,2,ADMT5021,AD1,26,24,0,0,2,0
2021,2,ADMT5022,AD1,34,31,2,0,0,1
2021,2,ADMT5023,AD1,8,7,1,0,0,0
2021,2,ADMT5024,AD1,30,23,2,0,2,3
2021,2,ADMT5025,"02",27,22,1,0,1,3
2021,2,ADMT5025,AD1,6,3,0,0,0,3
2021,2,ADMT5026,"02",28,28,0,0,0,0
2021,2,ADMT5026,AD1,17,6,1,0,0,10
2021,2,ADMT5027,AD1,17,12,4,0,1,0
2021,2,ADMT5029,AD1,8,2,5,0,1,0
2021,2,ADMT5030,AD1,21,18,1,0,0,2
2021,2,ADMT5032,AD1,4,4,0,0,0,0
2021,2,ADMT5035,"01",6,5,1,0,0,0
2021,2,ADMT5036,AD1,42,35,7,0,0,0
2021,2,ADMT5043,AD1,20,15,5,0,0,0
2021,2,AGR10301,"01",7,5,2,0,0,0
2021,2,AGR10301,"02",10,6,3,0,1,0
2021,2,AGR10302,"01",6,5,1,0,0,0
2021,2,AGR10302,"02",8,5,2,0,1,0
2021,2,AGR10303,"01",7,5,2,0,0,0
2021,2,AGR10303,"02",6,5,0,0,1,0
2021,2,AGR10304,"01",7,5,2,0,0,0
2021,2,AGR10304,"02",9,4,4,0,1,0
2021,2,AGR10305,"01",7,5,2,0,0,0
2021,2,AGR10305,"02",8,5,2,0,1,0
2021,2,AGR10306,"01",9,3,6,0,0,0
2021,2,AGR10306,"02",10,6,3,0,1,0
2021,2,AGR10307,"01",9,5,4,0,0,0
2021,2,AGR10307,"02",11,5,5,0,1,0
2021,2,AGR10308,"01",7,4,3,0,0,0
2021,2,AGR10308,"02",9,4,4,0,1,0
2021,2,AGR10401,"01",12,12,0,0,0,0
2021,2,AGR10401,"02",16,15,0,1,0,0
2021,2,AGR10402,"01",10,10,0,0,0,0
2021,2,AGR10402,"02",18,17,0,0,1,0
2021,2,AGR10403,"01",11,10,1,0,0,0
2021,2,AGR10403,"02",18,16,1,0,1,0
2021,2,AGR10404,"01",11,10,0,1,0,0
2021,2,AGR10404,"02",17,14,1,1,1,0
2021,2,AGR10405,"01",11,10,1,0,0,0
2021,2,AGR10405,"02",19,17,1,0,1,0
2021,2,AGR10406,"01",10,10,0,0,0,0
2021,2,AGR10406,"02",16,15,0,0,1,0
2021,2,AGR10407,"01",14,12,2,0,0,0
2021,2,AGR10407,"02",18,16,1,0,1,0
2021,2,AGR10408,"01",11,9,2,0,0,0
2021,2,AGR10408,"02",16,15,0,0,1,0
2021,2,AGR10409,"01",10,10,0,0,0,0
2021,2,AGR10409,"02",17,15,1,0,1,0
2021,2,AGR10410,"01",12,11,1,0,0,0
2021,2,AGR10410,"02",18,16,1,0,1,0
2021,2,AGR10411,"01",13,10,3,0,0,0
2021,2,AGR10411,"02",18,14,2,1,1,0
2021,2,AGR21101,"01",12,8,3,0,0,1
2021,2,AGR21101,"02",18,16,2,0,0,0
2021,2,AGR21102,"01",13,9,2,1,0,1
2021,2,AGR21102,"02",18,16,2,0,0,0
2021,2,AGR21103,"01",12,7,4,0,0,1
2021,2,AGR21103,"02",18,15,3,0,0,0
2021,2,AGR21104,"01",12,7,5,0,0,0
2021,2,AGR21104,"02",20,14,6,0,0,0
2021,2,AGR21105,"01",12,7,4,0,0,1
2021,2,AGR21105,"02",18,16,2,0,0,0
2021,2,AGR21106,"01",12,7,4,0,0,1
2021,2,AGR21106,"02",18,16,2,0,0,0
2021,2,AGR21107,"01",12,7,4,0,0,1
2021,2,AGR21107,"02",18,15,3,0,0,0
2021,2,AGR21108,"01",12,6,5,0,0,1
2021,2,AGR21108,"02",18,14,4,0,0,0
2021,2,AGR21109,"01",11,7,4,0,0,0
2021,2,AGR21109,"02",18,15,3,0,0,0
2021,2,AGR21110,"01",12,7,4,0,0,1
2021,2,AGR21110,"2",18,16,2,0,0,0
