"ANO","PERIODO","CODIGO_COMPONENTE","CODIGO_TURMA","TOTAL","APROVADO","REPROVADO","DISPENSADO","TRANCADO","DESISTENCIA"
2021,1,PRBE3002,SV1,22,19,3,0,0,0
2021,1,PRBE3003,SA3,31,20,10,0,1,0
2021,1,PRBE3004,EA1,14,13,1,0,0,0
2021,1,PRBE3004,SZ3,13,9,4,0,0,0
2021,1,PRBE3005,SA1,23,20,3,0,0,0
2021,1,PRBE3006,CC5,22,21,1,0,0,0
2021,1,PRBE3008,SZ1,21,5,15,0,1,0
2021,1,PRBE5001,SA1,24,17,7,0,0,0
2021,1,PRBE5002,SP1,7,7,0,0,0,0
2021,1,PRBE5005,SA3,30,12,18,0,0,0
2021,1,PRBE5006,SI1,12,9,3,0,0,0
2021,1,PRBE5008,SB3,20,17,2,0,1,0
2021,1,PRBE5010,AD1,23,11,10,0,2,0
2021,1,PRBE5010,ER1,22,14,6,0,2,0
2021,1,PRBE5010,SZ1,19,17,2,0,0,0
2021,1,PRPA7300,RPA,3,3,0,0,0,0
2021,1,PRPA7308,RPA,6,6,0,0,0,0
2021,1,PRPA7310,RPA,3,3,0,0,0,0
2021,1,PRPA7312,RPA,10,10,0,0,0,0
2021,1,PRPA7313,RPA,6,6,0,0,0,0
2021,1,PRPA7323,RPA,12,12,0,0,0,0
2021,1,PRPA7328,RPA,13,13,0,0,0,0
2021,1,PRPA7329,RPA,3,3,0,0,0,0
2021,1,PRPA7330,RPA,5,5,0,0,0,0
2021,1,PRPA7331,RPA,4,4,0,0,0,0
2021,1,PRPA7332,RPA,2,1,1,0,0,0
2021,1,PRPA7336,RPA,8,8,0,0,0,0
2021,1,PRPA7345,RPA,9,9,0,0,0,0
2021,1,PRPA7347,RPA,3,3,0,0,0,0
2021,1,PRPA7352,RPA,6,6,0,0,0,0
2021,1,PRPA7373,RPA,11,11,0,0,0,0
2021,1,PRPA7374,RPA,7,7,0,0,0,0
2021,1,PSIC3004,LT5,17,12,3,0,2,0
2021,1,PSIC5003,SI1,12,8,4,0,0,0
2021,1,PSIC5008,LQ1,5,3,2,0,0,0
2021,1,PSIC5010,LQ1,20,17,3,0,0,0
2021,1,PSRR7300,PSR,3,3,0,0,0,0
2021,1,PSRR7301,PSR,2,2,0,0,0,0
2021,1,PSRR7304,PSR,4,4,0,0,0,0
2021,1,PSRR7306,PSR,8,8,0,0,0,0
2021,1,PSRR7308,PSR,3,3,0,0,0,0
2021,1,PSRR7309,PSR,1,1,0,0,0,0
2021,1,PSRR7324,PSR,8,8,0,0,0,0
2021,1,PTGE7304,"211",17,17,0,0,0,0
2021,1,PTGE7312,"211",17,17,0,0,0,0
2021,1,PTGE7314,"201",4,4,0,0,0,0
2021,1,PTGE7320,"201",3,3,0,0,0,0
2021,1,PTGE7320,"211",18,18,0,0,0,0
2021,1,PVET7302,VET,18,18,0,0,0,0
2021,1,PVET7303,VET,4,4,0,0,0,0
2021,1,PVET7307,VET,8,7,1,0,0,0
2021,1,PVET7312,VET,4,4,0,0,0,0
2021,1,PVET7314,VET,5,4,1,0,0,0
2021,1,PVET7325,VET,9,9,0,0,0,0
2021,1,PVET7329,VET,8,8,0,0,0,0
2021,1,PVET7337,VET,10,9,1,0,0,0
2021,1,PVET7338,VET,5,5,0,0,0,0
2021,1,PVET7339,VET,8,8,0,0,0,0
2021,1,PVET7342,VET,1,0,1,0,0,0
2021,1,PVET7343,VET,24,22,1,1,0,0
2021,1,PVET7349,VET,10,10,0,0,0,0
2021,1,PVET7358,VET,11,11,0,0,0,0
2021,1,PVET7359,VET,12,11,1,0,0,0
2021,1,PVET7500,VET,7,7,0,0,0,0
2021,1,PVET7501,VET,3,3,0,0,0,0
2021,1,PVET7502,VET,1,1,0,0,0,0
2021,1,PVET7503,VET,11,10,1,0,0,0
2021,1,PVET7504,VET,7,7,0,0,0,0
2021,1,PVET7505,VET,10,10,0,0,0,0
2021,1,PVET7506,VET,10,9,1,0,0,0
2021,1,PZOO7300,ZOO,3,2,1,0,0,0
2021,1,PZOO7301,ZOO,2,2,0,0,0,0
2021,1,PZOO7302,ZOO,10,10,0,0,0,0
2021,1,PZOO7303,ZOO,2,2,0,0,0,0
2021,1,PZOO7308,ZOO,6,6,0,0,0,0
2021,1,PZOO7310,ZOO,20,20,0,0,0,0
2021,1,PZOO7312,ZOO,3,3,0,0,0,0
2021,1,PZOO7318,ZOO,4,4,0,0,0,0
2021,1,PZOO7319,ZOO,7,7,0,0,0,0
2021,1,PZOO7325,ZOO,1,1,0,0,0,0
2021,1,PZOO7327,ZOO,7,7,0,0,0,0
2021,1,PZOO7328,ZOO,11,11,0,0,0,0
2021,1,PZOO7336,ZOO,7,7,0,0,0,0
2021,1,PZOO7359,ZOO,11,11,0,0,0,0
2021,1,PZOO7504,ZOO,7,7,0,0,0,0
2021,1,PZOO7509,ZOO,2,2,0,0,0,0
2021,1,PZOO7525,ZOO,4,4,0,0,0,0
2021,1,PZOO7526,ZOO,4,4,0,0,0,0
2021,1,QUIM3002,SV3,43,34,5,3,1,0
2021,1,QUIM3003,SV3,49,37,9,2,1,0
2021,1,QUIM3004,EA1,43,12,30,1,0,0
2021,1,QUIM3004,SZ1,42,31,10,1,0,0
2021,1,QUIM3005,SA3,42,30,11,0,1,0
2021,1,QUIM3005,SZ3,25,22,2,1,0,0
2021,1,QUIM3006,SA1,27,23,4,0,0,0
2021,1,QUIM3008,SA3,11,8,2,0,1,0
2021,1,QUIM3010,SZ3,30,19,10,1,0,0
2021,1,QUIM3020,EA3,34,22,12,0,0,0
2021,1,QUIM3021,EA1,20,18,2,0,0,0
2021,1,QUIM5002,SB1,6,4,2,0,0,0
2021,1,QUIM5002,SP3,11,2,9,0,0,0
2021,1,QUIM5003,SB1,36,27,9,0,0,0
2021,1,QUIM5004,SB3,37,27,9,0,1,0
2021,1,QUIM5004,SP1,23,7,16,0,0,0
2021,1,QUIM5006,SP1,17,4,13,0,0,0
2021,1,QUIM5010,SA3,13,9,4,0,0,0
2021,1,QUIM5010,SZ1,16,12,4,0,0,0
2021,1,QUIM5011,SA1,39,31,8,0,0,0
2021,1,QUIM5011,SZ3,17,4,12,0,1,0
2021,1,QUIM5012,SA1,19,15,4,0,0,0
2021,1,QUIM5027,LQ1,19,13,6,0,0,0
2021,1,QUIM5032,LQ1,12,9,3,0,0,0
2021,1,QUIM5042,LQ1,6,4,2,0,0,0
2021,1,QUIM5043,LQ1,5,4,1,0,0,0
2021,1,QUIM5044,LQ1,30,15,15,0,0,0
2021,1,QUIM5047,LQ1,6,6,0,0,0,0
2021,1,QUIM5050,LQ1,12,10,2,0,0,0
2021,1,QUIM5060,LQ2,29,29,0,0,0,0
2021,1,QUIM5062,LQ1,26,24,2,0,0,0
2021,1,QUIM5067,LQ1,43,17,25,1,0,0
2021,1,QUIM5068,LQ1,48,32,16,0,0,0
2021,1,QUIM5069,LQ1,20,15,5,0,0,0
2021,1,QUIM5070,LQ1,28,11,17,0,0,0
2021,1,QUIM5071,LQ1,20,16,4,0,0,0
2021,1,QUIM5073,LQ1,10,7,3,0,0,0
2021,1,QUIM5075,LQ1,22,12,2,0,0,8
2021,1,QUIM5076,LQ1,3,2,1,0,0,0
2021,1,QUIM5077,LQ1,2,0,2,0,0,0
2021,1,QUIM5078,LQ1,6,6,0,0,0,0
2021,1,QUIM5079,LQ1,6,6,0,0,0,0
2021,1,QUIM5080,LQ1,15,14,1,0,0,0
2021,1,QUIM5081,LQ1,2,2,0,0,0,0
2021,1,QUIM5084,LQ1,2,2,0,0,0,0
2021,1,QUIM5085,LQ1,10,5,5,0,0,0
2021,1,QUIM5086,LQ1,2,2,0,0,0,0
2021,1,RURL3001,SA3,9,8,1,0,0,0
2021,1,RURL3001,SV3,40,31,8,1,0,0
2021,1,RURL3002,SA3,19,17,2,0,0,0
2021,1,RURL5000,SZ1,25,16,8,0,1,0
2021,1,RURL5001,SA1,10,8,2,0,0,0
2021,1,RURL5002,ER1,5,5,0,0,0,0
2021,1,RURL5002,SA3,14,14,0,0,0,0
2021,1,RURL5004,AD1,6,6,0,0,0,0
2021,1,RURL5004,SA1,8,8,0,0,0,0
2021,1,RURL5005,SZ1,4,4,0,0,0,0
2021,1,RURL5009,SZ1,22,21,1,0,0,0
2021,1,SANT3001,EA3,2,2,0,0,0,0
2021,1,SAU027,RNB,2,2,0,0,0,0
2021,1,SOCL3001,SV3,41,39,2,0,0,0
2021,1,SOCL3002,SA1,21,16,5,0,0,0
2021,1,SOCL3003,SZ1,13,11,0,0,2,0
2021,1,SOCL5000,SZ1,11,8,2,0,1,0
2021,1,SOCL5001,AD1,46,37,7,1,1,0
2021,1,SOCL5001,ER1,44,30,14,0,0,0
2021,1,SOCL5002,SB1,36,27,9,0,0,0
2021,1,SOCL5004,SP1,15,9,6,0,0,0
2021,1,SOCL5006,AD1,19,15,3,0,0,1
2021,1,SOCL5006,SA3,3,2,1,0,0,0
2021,1,SOCL5006,SB3,27,16,10,0,1,0
2021,1,SOCL5008,SA3,5,5,0,0,0,0
2021,1,SOLO7300,SOL,19,18,0,0,0,1
2021,1,SOLO7301,SOL,17,16,0,0,0,1
2021,1,SOLO7305,SOL,21,19,1,0,0,1
2021,1,SOLO7308,SOL,7,7,0,0,0,0
2021,1,SOLO7309,SOL,5,4,1,0,0,0
2021,1,SOLO7310,SOL,6,6,0,0,0,0
2021,1,SOLO7314,SOL,8,8,0,0,0,0
2021,1,SOLO7320,SOL,13,11,2,0,0,0
2021,1,SOLO7357,SOL,2,2,0,0,0,0
2021,1,SOLO7361,SOL,15,14,0,0,0,1
2021,1,SOLO7369,SOL,6,6,0,0,0,0
2021,1,SOLO7506,SOL,3,3,0,0,0,0
2021,1,SOLO7507,SOL,10,10,0,0,0,0
2021,1,SOLO7508,SOL,12,12,0,0,0,0
2021,1,UAB00001,EA1,34,2,30,0,0,2
2021,1,UAB00001,EC1,36,13,21,0,1,1
2021,1,UAB00001,EH1,45,22,20,0,0,3
2021,1,UAB00001,EQ1,52,30,22,0,0,0
2021,1,UAB00002,EA1,32,27,5,0,0,0
2021,1,UAB00002,EQ1,28,18,9,0,0,1
2021,1,UAB00003,EC1,21,20,1,0,0,0
2021,1,UAB00005,"05",32,19,11,0,0,2
2021,1,UAB00005,"06",36,30,6,0,0,0
2021,1,UAB00005,"07",34,28,4,0,0,2
2021,1,UAB00006,EA1,32,29,2,0,0,1
2021,1,UAB00006,EC1,39,33,5,0,0,1
2021,1,UAB00006,EQ1,76,52,22,0,0,2
2021,1,UAB00007,EA1,40,36,2,0,0,2
2021,1,UAB00007,EH1,23,21,2,0,0,0
2021,1,UAB00008,"02",24,22,2,0,0,0
2021,1,UAB00009,EA1,76,46,28,0,0,2
2021,1,UAB00009,EC1,84,61,20,0,0,3
2021,1,UAB00010,EA1,36,30,5,0,0,1
2021,1,UAB00010,EC1,42,36,5,0,0,1
2021,1,UAB00010,EH1,46,24,20,0,0,2
2021,1,UAB00010,EQ1,45,31,13,0,0,1
2021,1,UAB00011,EA1,26,24,1,0,0,1
2021,1,UAB00011,EH1,31,28,2,0,0,1
2021,1,UAB00012,EQ1,39,31,8,0,0,0
2021,1,UAB00013,EQ1,130,98,29,0,0,3
2021,1,UAB00014,EH1,36,22,12,0,0,2
2021,1,UAB00014,EQ1,38,29,9,0,0,0
2021,1,UAB00015,EQ1,15,13,2,0,0,0
2021,1,UAB00016,EQ1,53,44,9,0,0,0
2021,1,UAB00017,EC1,36,29,6,0,0,1
2021,1,UAB00017,EQ1,25,16,8,0,0,1
2021,1,UAB00018,"06",35,17,16,0,0,2
2021,1,UAB00018,"07",21,17,4,0,0,0
2021,1,UAB00018,EA1,35,28,5,0,0,2
2021,1,UAB00018,EC1,39,32,6,0,0,1
2021,1,UAB00020,EQ1,21,19,2,0,0,0
2021,1,UAB00021,EQ1,13,12,1,0,0,0
2021,1,UAB00022,EA1,17,17,0,0,0,0
2021,1,UAB00023,EQ1,37,36,1,0,0,0
2021,1,UAB00024,"02",20,20,0,0,0,0
2021,1,UAB00025,EA1,25,24,0,0,0,1
2021,1,UAB00025,EH1,38,35,2,0,0,1
2021,1,UAB00026,EQ1,30,29,1,0,0,0
2021,1,UAB00027,EQ1,23,21,1,0,0,1
2021,1,UAB00031,EH1,24,24,0,0,0,0
2021,1,UAB00033,"03",51,38,12,0,0,1
2021,1,UAB00037,EA1,19,17,1,0,0,1
2021,1,UAB00048,EC1,44,38,5,0,0,1
2021,1,UAB00052,EH1,41,26,13,0,0,2
2021,1,UAB00067,"03",50,39,10,0,0,1
2021,1,UAB00068,EC1,13,12,1,0,0,0
2021,1,UAB00069,EC1,15,11,4,0,0,0
2021,1,UAB00070,"02",16,14,2,0,0,0
2021,1,UAB00071,EA1,41,10,29,0,0,2
2021,1,UAB00072,EC1,17,17,0,0,0,0
2021,1,UAB00077,EA1,18,8,9,0,0,1
2021,1,UAB00104,"03",35,27,6,0,0,2
2021,1,UAB00105,EA1,13,10,2,0,0,1
2021,1,UAB00106,"02",14,13,1,0,0,0
2021,1,UAB00133,EH1,39,24,13,0,0,2
2021,1,UAB00134,"02",3,3,0,0,0,0
2021,1,UAB00135,EH1,8,7,1,0,0,0
2021,1,UAB00136,EH1,13,13,0,0,0,0
2021,1,UAB00137,EH1,40,33,6,0,0,1
2021,1,UAC00001,"01",22,3,17,0,0,2
2021,1,UAC00001,"02",63,7,39,0,2,15
2021,1,UAC00001,"03",51,11,30,0,3,7
2021,1,UAC00001,"04",12,3,7,0,1,1
2021,1,UAC00002,"01",72,41,25,0,0,6
2021,1,UAC00002,"02",47,21,23,0,2,1
2021,1,UAC00002,"03",70,36,28,0,2,4
2021,1,UAC00002,"04",47,5,35,0,3,4
2021,1,UAC00002,"05",36,4,24,0,6,2
2021,1,UAC00002,"06",45,26,15,0,2,2
2021,1,UAC00003,"01",23,5,16,0,0,2
2021,1,UAC00003,"02",63,24,35,0,1,3
2021,1,UAC00003,"03",17,4,9,0,1,3
2021,1,UAC00003,"04",64,22,31,0,2,9
2021,1,UAC00003,"05",59,4,48,0,2,5
2021,1,UAC00004,"01",62,36,20,0,3,3
2021,1,UAC00004,"02",22,10,9,0,0,3
2021,1,UAC00004,"03",41,19,19,0,0,3
2021,1,UAC00005,"01",21,5,12,0,0,4
2021,1,UAC00005,"02",48,35,10,0,1,2
2021,1,UAC00006,"01",64,52,7,0,1,4
2021,1,UAC00006,"02",63,51,7,0,2,3
2021,1,UAC00006,"03",62,44,15,0,0,3
2021,1,UAC00006,"04",24,21,3,0,0,0
2021,1,UAC00007,"01",58,30,23,0,1,4
2021,1,UAC00007,"02",58,34,21,0,0,3
2021,1,UAC00007,"03",62,36,22,0,0,4
2021,1,UAC00007,"04",59,26,28,0,2,3
2021,1,UAC00007,"05",27,8,17,0,1,1
2021,1,UAC00007,"06",58,33,21,0,1,3
2021,1,UAC00008,"01",62,53,7,0,0,2
2021,1,UAC00008,"02",61,46,12,0,0,3
2021,1,UAC00009,"01",69,33,34,0,0,2
2021,1,UAC00009,"02",69,31,34,0,1,3
2021,1,UAC00009,"03",45,4,35,0,2,4
2021,1,UAC00009,"04",28,12,15,0,0,1
2021,1,UAC00009,"05",50,20,28,0,1,1
2021,1,UAC00009,"06",72,39,23,0,3,7
2021,1,UAC00009,"07",66,14,48,0,2,2
2021,1,UAC00010,"01",56,23,28,0,1,4
2021,1,UAC00010,"02",31,6,20,0,1,4
2021,1,UAC00010,"03",45,21,18,0,2,4
2021,1,UAC00011,"01",79,10,47,0,2,20
2021,1,UAC00011,"02",73,20,41,0,3,9
2021,1,UAC00011,"03",80,19,45,0,1,15
2021,1,UAC00012,"01",58,31,12,0,1,14
2021,1,UAC00013,"01",19,0,16,0,1,2
2021,1,UAC00013,"02",59,36,21,0,0,2
2021,1,UAC00013,"03",56,32,21,0,0,3
2021,1,UAC00013,"04",61,28,28,0,2,3
2021,1,UAC00013,"05",60,25,29,0,0,6
2021,1,UAC00013,"06",58,3,41,0,1,13
2021,1,UAC00013,"07",58,28,28,0,0,2
2021,1,UAC00013,"08",56,23,28,0,4,1
2021,1,UAC00014,"01",23,10,9,0,0,4
2021,1,UAC00014,"02",22,11,9,0,0,2
2021,1,UAC00014,"03",16,9,6,0,0,1
2021,1,UAC00015,"01",26,15,11,0,0,0
2021,1,UAC00015,"02",24,12,12,0,0,0
2021,1,UAC00015,"03",20,8,7,0,0,5
2021,1,UAC00016,"01",26,16,8,0,1,1
2021,1,UAC00016,"02",13,9,2,0,0,2
2021,1,UAC00017,"01",42,24,13,0,1,4
2021,1,UAC00018,"01",36,34,0,0,0,2
2021,1,UAC00019,"01",26,24,0,0,0,2
2021,1,UAC00022,"01",58,41,15,0,0,2
2021,1,UAC00022,"02",61,29,27,0,1,4
2021,1,UAC00022,"03",59,37,20,0,0,2
2021,1,UAC00022,"04",56,40,13,0,0,3
2021,1,UAC00022,"05",58,32,22,0,1,3
2021,1,UAC00023,"01",61,42,14,0,1,4
2021,1,UAC00023,"02",54,36,17,0,0,1
2021,1,UAC00023,"03",41,21,19,0,0,1
2021,1,UAC00023,"04",25,22,3,0,0,0
2021,1,UAC00026,"01",32,22,8,0,0,2
2021,1,UAC00026,"02",16,13,2,0,1,0
2021,1,UAC00026,"03",49,39,3,0,0,7
2021,1,UAC00026,"04",40,27,8,0,0,5
2021,1,UAC00026,"05",38,32,5,0,0,1
2021,1,UAC00029,"01",61,55,6,0,0,0
2021,1,UAC00029,"02",60,51,9,0,0,0
2021,1,UAC00030,"01",59,42,16,0,0,1
2021,1,UAC00030,"02",62,30,27,0,1,4
2021,1,UAC00030,"03",59,38,18,0,0,3
2021,1,UAC00030,"04",58,38,16,0,1,3
2021,1,UAC00030,"05",61,43,14,0,0,4
2021,1,UAC00031,"01",61,58,1,0,1,1
2021,1,UAC00032,"01",41,33,6,0,0,2
2021,1,UAC00032,"02",43,38,2,0,0,3
2021,1,UAC00033,"02",62,42,15,0,0,5
2021,1,UAC00034,"01",62,42,15,0,1,4
2021,1,UAC00034,"02",52,40,11,0,0,1
2021,1,UAC00035,"01",33,20,9,0,0,4
2021,1,UAC00036,"01",62,19,38,0,3,2
2021,1,UAC00039,"01",13,11,2,0,0,0
2021,1,UAC00040,"01",10,10,0,0,0,0
2021,1,UAC00041,"01",18,18,0,0,0,0
2021,1,UAC00043,"01",5,5,0,0,0,0
2021,1,UAC00045,"01",18,14,4,0,0,0
2021,1,UAC00046,"01",13,11,2,0,0,0
2021,1,UAC00047,"01",59,55,1,0,0,3
2021,1,UAC00048,"01",16,12,3,0,0,1
2021,1,UAC00049,"01",9,8,1,0,0,0
2021,1,UAC00052,"01",16,12,3,0,1,0
2021,1,UAC00053,"01",6,5,0,0,0,1
2021,1,UAC00054,"01",13,8,3,0,1,1
2021,1,UAC00055,"01",56,41,11,0,0,4
2021,1,UAC00056,"01",34,26,6,0,0,2
2021,1,UAC00057,"01",20,16,4,0,0,0
2021,1,UAC00058,"01",10,8,2,0,0,0
2021,1,UAC00059,"01",4,4,0,0,0,0
2021,1,UAC00060,"01",15,11,2,0,0,2
2021,1,UAC00061,"01",7,6,0,0,0,1
2021,1,UAC00062,"01",22,20,1,0,0,1
2021,1,UAC00063,"01",13,10,2,0,0,1
2021,1,UAC00064,"01",63,39,21,0,0,3
2021,1,UAC00066,"01",6,3,2,0,0,1
2021,1,UAC00067,"01",20,12,6,0,0,2
2021,1,UAC00070,"01",4,1,3,0,0,0
2021,1,UAC00071,"01",50,36,11,0,0,3
2021,1,UAC00071,"02",17,10,5,0,1,1
2021,1,UAC00071,"03",47,37,4,0,3,3
2021,1,UAC00071,"04",19,9,4,0,1,5
2021,1,UAC00072,"01",12,9,2,0,1,0
2021,1,UAC00073,"01",33,29,3,0,0,1
2021,1,UAC00074,"01",10,7,3,0,0,0
2021,1,UAC00076,"01",20,10,7,0,0,3
2021,1,UAC00078,"01",12,6,5,0,0,1
2021,1,UAC00079,"01",13,8,3,0,0,2
2021,1,UAC00080,"01",8,5,2,0,0,1
2021,1,UAC00081,"01",18,16,2,0,0,0
2021,1,UAC00082,"01",3,2,1,0,0,0
2021,1,UAC00083,"01",9,8,0,0,0,1
2021,1,UAC00084,"01",25,18,4,0,0,3
2021,1,UAC00086,"01",9,8,1,0,0,0
2021,1,UAC00087,"01",30,18,4,0,0,8
2021,1,UAC00088,"01",5,5,0,0,0,0
2021,1,UAC00089,"01",9,8,1,0,0,0
2021,1,UAC00091,"01",23,21,1,0,0,1
2021,1,UAC00092,"01",24,12,10,0,0,2
2021,1,UAC00094,"01",35,30,2,0,0,3
2021,1,UAC00095,"01",7,5,2,0,0,0
2021,1,UAC00096,"01",46,31,8,0,2,5
2021,1,UAC00097,"01",24,17,7,0,0,0
2021,1,UAC00098,"01",13,10,3,0,0,0
2021,1,UAC00099,"01",14,11,3,0,0,0
2021,1,UAC00100,"01",14,12,1,0,0,1
2021,1,UAC00101,"01",10,9,1,0,0,0
2021,1,UAC00102,"01",7,3,4,0,0,0
2021,1,UAC00103,"01",7,6,0,0,0,1
2021,1,UAC00105,"01",12,7,2,0,0,3
2021,1,UAC00107,"01",62,20,33,0,5,4
2021,1,UAC00108,"01",32,15,13,0,1,3
2021,1,UAC00110,"01",5,2,1,0,0,2
2021,1,UAC00111,"01",23,20,3,0,0,0
2021,1,UAC00112,"01",31,9,12,0,1,9
2021,1,UAC00113,"01",13,10,2,0,0,1
2021,1,UAC00114,"01",35,9,12,0,2,12
2021,1,UAC00115,"01",12,10,1,0,1,0
2021,1,UAC00116,"01",12,11,0,0,0,1
2021,1,UAC00117,"01",26,17,8,0,0,1
2021,1,UAC00120,"01",9,9,0,0,0,0
2021,1,UAC00122,"01",4,3,0,0,0,1
2021,1,UAC00123,"01",14,10,3,0,0,1
2021,1,UAC00124,"01",15,11,1,0,0,3
2021,1,UAC00125,"01",24,18,3,0,1,2
2021,1,UAC00126,"01",31,25,3,0,1,2
2021,1,UAC00127,"01",17,4,7,0,1,5
2021,1,UAC00128,"01",43,23,16,0,0,4
2021,1,UAC00131,"01",25,13,9,0,1,2
2021,1,UAC00132,"01",3,3,0,0,0,0
2021,1,UAC00133,"01",15,2,11,0,0,2
2021,1,UAC00134,"01",7,6,1,0,0,0
2021,1,UAC00135,"01",9,5,4,0,0,0
2021,1,UAC00136,"01",15,11,4,0,0,0
2021,1,UAC00141,"01",11,8,1,0,0,2
2021,1,UAC00144,"01",19,4,6,0,3,6
2021,1,UAC00145,"01",22,20,2,0,0,0
2021,1,UAC00148,"01",5,3,0,0,0,2
2021,1,UAC00149,"01",19,19,0,0,0,0
2021,1,UAC00153,"01",26,23,2,0,0,1
2021,1,UAC00154,"01",12,9,2,0,0,1
2021,1,UAC00155,"01",13,11,2,0,0,0
2021,1,UAC00157,"01",5,5,0,0,0,0
2021,1,UAC00158,"01",15,11,4,0,0,0
2021,1,UAC00159,"01",22,20,2,0,0,0
2021,1,UAC00160,"01",22,18,3,0,0,1
2021,1,UAC00162,"01",31,17,5,0,0,9
2021,1,UAC00163,"01",10,8,1,0,0,1
2021,1,UAC00164,"01",4,3,1,0,0,0
2021,1,UAC00165,"01",17,17,0,0,0,0
2021,1,UAC00166,"01",13,10,2,0,1,0
2021,1,UAC00167,"01",61,51,9,0,0,1
2021,1,UAC00167,"02",22,11,10,0,0,1
2021,1,UAC00167,"03",34,28,5,0,0,1
2021,1,UAC00167,"04",31,23,6,0,0,2
2021,1,UAC00168,"01",67,37,27,0,0,3
2021,1,UAC00168,"02",68,19,44,0,0,5
2021,1,UAC00168,"03",69,38,28,0,1,2
2021,1,UAC00168,"04",58,29,23,0,2,4
2021,1,UAC00168,"05",71,49,18,0,0,4
2021,1,UAC00169,"01",39,8,22,0,1,8
2021,1,UAC00169,"02",31,9,19,0,0,3
2021,1,UAC00169,"03",20,11,4,0,0,5
2021,1,UAC00169,"04",66,40,15,0,0,11
2021,1,UAC00170,"01",59,34,20,0,1,4
2021,1,UAC00171,"01",35,28,6,0,0,1
2021,1,UAC00173,"01",27,21,5,0,0,1
2021,1,UAC00174,"01",4,4,0,0,0,0
2021,1,UAC00177,"01",59,22,29,0,1,7
2021,1,UAC00177,"02",37,13,20,0,2,2
2021,1,UAC00178,"01",56,45,6,0,0,5
2021,1,UAC00179,"01",36,19,10,0,2,5
2021,1,UAC00180,"01",63,27,20,0,0,16
2021,1,UAC00180,"02",58,32,19,0,0,7
2021,1,UAC00180,"03",65,41,17,0,2,5
2021,1,UAC00181,"01",12,3,8,0,1,0
2021,1,UAC00182,"01",25,13,6,0,1,5
2021,1,UAC00183,"01",61,34,22,0,1,4
2021,1,UAC00184,"01",29,19,5,0,0,5
2021,1,UAC00185,"01",14,10,0,0,1,3
2021,1,UAC00186,"01",5,4,1,0,0,0
2021,1,UAC00187,"01",4,4,0,0,0,0
2021,1,UAC00188,"01",4,4,0,0,0,0
2021,1,UAC00189,"01",14,10,3,0,0,1
2021,1,UAC00190,"01",5,3,2,0,0,0
2021,1,UAC00191,"01",12,12,0,0,0,0
2021,1,UAC00192,"01",9,9,0,0,0,0
2021,1,UAC00193,"01",10,9,1,0,0,0
2021,1,UAC00194,"01",61,44,14,0,0,3
2021,1,UAC00195,"01",21,15,0,0,2,4
2021,1,UAC00196,"01",10,9,1,0,0,0
2021,1,UAC00197,"01",13,2,10,0,0,1
2021,1,UAC00198,"01",37,32,3,0,0,2
2021,1,UAC00199,"01",9,9,0,0,0,0
2021,1,UAC00200,"01",16,10,5,0,0,1
2021,1,UAC00201,"01",16,15,1,0,0,0
2021,1,UAC00202,"01",38,30,5,0,0,3
2021,1,UAC00203,"01",8,8,0,0,0,0
2021,1,UAC00204,"01",19,15,4,0,0,0
2021,1,UAC00205,"01",63,47,16,0,0,0
2021,1,UAC00206,"01",36,27,7,0,0,2
2021,1,UAC00207,"01",38,32,3,0,1,2
2021,1,UAC00215,"01",21,11,4,0,0,6
2021,1,UAC00224,"01",2,1,1,0,0,0
2021,1,UAC00227,"01",20,19,1,0,0,0
2021,1,UAC00252,"01",66,42,7,0,1,16
2021,1,UAC00269,"01",14,9,4,0,0,1
2021,1,UAC00279,"01",47,20,26,0,0,1
2021,1,UAC00279,"02",60,30,24,0,0,6
2021,1,UAC00279,"03",62,33,24,0,1,4
2021,1,UAC00281,"01",24,16,7,0,0,1
2021,1,UAC00296,"01",10,5,0,0,0,5
2021,1,UAG00004,SA3,13,13,0,0,0,0
2021,1,UAG00007,SA3,9,6,3,0,0,0
2021,1,UAG00014,SV1,12,11,1,0,0,0
2021,1,UAG00016,SV1,40,35,5,0,0,0
2021,1,UAG00019,CC5,6,6,0,0,0,0
2021,1,UAG00020,SA3,7,6,1,0,0,0
2021,1,UAG00031,CC5,5,4,1,0,0,0
2021,1,UAG00037,SZ3,7,7,0,0,0,0
2021,1,UAG00049,SZ1,31,28,1,0,2,0
2021,1,UAG00061,SZ1,20,18,2,0,0,0
2021,1,UAG00063,EA2,33,33,0,0,0,0
2021,1,UAG00066,SA1,10,8,2,0,0,0
2021,1,UAG00076,EA1,48,7,40,1,0,0
2021,1,UAG00078,SZ1,10,9,0,0,1,0
2021,1,UAG00094,EA3,21,14,7,0,0,0
2021,1,UAG00095,EA3,20,14,6,0,0,0
2021,1,UAG00098,EA3,42,13,29,0,0,0
2021,1,UAG00099,EA1,41,18,22,1,0,0
2021,1,UAG00101,EA1,11,2,9,0,0,0
2021,1,UAG00102,EA1,14,14,0,0,0,0
2021,1,UAG00103,EA1,23,22,1,0,0,0
2021,1,UAG00104,EA3,15,14,1,0,0,0
2021,1,UAG00105,EA1,12,10,2,0,0,0
2021,1,UAG00106,EA1,21,16,5,0,0,0
2021,1,UAG00107,EA1,31,21,10,0,0,0
2021,1,UAG00108,EA1,27,23,3,0,1,0
